filename,IoU_OpenCV_vs_Expert,Dice_OpenCV_vs_Expert,Acc_OpenCV_vs_Expert,Cosine_OpenCV_vs_Expert,IoU_UNet_vs_Expert,Dice_UNet_vs_Expert,Acc_UNet_vs_Expert,Cosine_UNet_vs_Expert
prod_2023-02-05T12-00-00.000Z,0.0,0.0,0.998125,0.0,1.0,1.0,1.0,0.0
prod_2023-02-05T15-00-00.000Z,0.0,0.0,0.99921875,0.0,1.0,1.0,1.0,0.0
prod_2023-02-05T18-00-00.000Z,0.0,0.0,0.9999609375,0.0,1.0,1.0,1.0,0.0
prod_2023-02-05T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-06T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-06T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-06T09-00-00.000Z,0.5,0.6666666666666666,0.99984375,0.6761234037828131,0.0,0.0,0.9998046875,0.0
prod_2023-02-06T12-00-00.000Z,0.4444444444444444,0.6153846153846154,0.9990234375,0.6324555320336758,0.0,0.0,0.9990234375,0.0
prod_2023-02-06T15-00-00.000Z,0.0,0.0,0.9998828125,0.0,1.0,1.0,1.0,0.0
prod_2023-02-06T18-00-00.000Z,0.0,0.0,0.9999609375,0.0,1.0,1.0,1.0,0.0
prod_2023-02-06T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-07T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-07T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-07T09-00-00.000Z,0.25,0.4,0.99859375,0.4618802153517006,0.0,0.0,0.9994140625,0.0
prod_2023-02-07T12-00-00.000Z,0.13445378151260504,0.23703703703703705,0.9959765625,0.3270076477253151,0.0,0.0,0.9991796875,0.0
prod_2023-02-07T15-00-00.000Z,0.041666666666666664,0.08,0.99640625,0.20412414523193154,0.0,0.0,0.99984375,0.0
prod_2023-02-07T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-07T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-08T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-08T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-08T09-00-00.000Z,0.056179775280898875,0.10638297872340426,0.99671875,0.19062321291575582,0.0,0.0,0.9996875,0.0
prod_2023-02-08T12-00-00.000Z,0.14224137931034483,0.2490566037735849,0.9922265625,0.3592904339552074,0.0,0.0,0.9985546875,0.0
prod_2023-02-08T15-00-00.000Z,0.023809523809523808,0.046511627906976744,0.9951953125,0.12048289933537483,0.0,0.0,0.9998046875,0.0
prod_2023-02-08T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-08T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-09T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-09T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-09T09-00-00.000Z,0.014534883720930232,0.02865329512893983,0.9867578125,0.10218988991416096,0.014705882352941176,0.028985507246376812,0.994765625,0.06604581866838263
prod_2023-02-09T12-00-00.000Z,0.19634990560100693,0.32824829037348763,0.9501171875,0.4402986706940754,0.15091610414657666,0.26225387515710097,0.9312109375,0.3863932524003764
prod_2023-02-09T15-00-00.000Z,0.010262989095574085,0.020317460317460317,0.9397265625,0.10130641191738105,0.005342831700801425,0.010628875110717449,0.912734375,0.06335829046432676
prod_2023-02-09T18-00-00.000Z,0.0,0.0,0.99765625,0.0,1.0,1.0,1.0,0.0
prod_2023-02-09T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-10T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-10T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-10T09-00-00.000Z,0.05026455026455026,0.09571788413098237,0.971953125,0.22145108746610814,0.016891891891891893,0.03322259136212625,0.931796875,0.11428011702929945
prod_2023-02-10T12-00-00.000Z,0.04735945485519591,0.0904359141184125,0.89078125,0.21542130133165807,0.04394095434260213,0.0841828345938836,0.8912109375,0.19949944405619502
prod_2023-02-10T15-00-00.000Z,0.0052659294365455505,0.010476689366160294,0.9262109375,0.06920788117785487,0.0,0.0,0.87125,0.0
prod_2023-02-10T18-00-00.000Z,0.0,0.0,0.9984765625,0.0,1.0,1.0,1.0,0.0
prod_2023-02-10T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-11T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-11T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-11T09-00-00.000Z,0.006211180124223602,0.012345679012345678,0.99375,0.04578685464956301,0.0,0.0,0.9998828125,0.0
prod_2023-02-11T12-00-00.000Z,0.028142589118198873,0.05474452554744526,0.979765625,0.1496189568721055,0.014245014245014245,0.028089887640449437,0.959453125,0.10624945584185398
prod_2023-02-11T15-00-00.000Z,0.045180722891566265,0.08645533141210375,0.9876171875,0.19492029389636262,0.017578125,0.0345489443378119,0.9803515625,0.09458499916791475
prod_2023-02-11T18-00-00.000Z,0.0,0.0,0.999921875,0.0,1.0,1.0,1.0,0.0
prod_2023-02-11T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-12T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-12T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-12T09-00-00.000Z,0.0,0.0,0.99484375,0.0,1.0,1.0,1.0,0.0
prod_2023-02-12T12-00-00.000Z,0.12078651685393259,0.21553884711779447,0.9877734375,0.28023884284373607,0.07526881720430108,0.14,0.973125,0.2445997952351143
prod_2023-02-12T15-00-00.000Z,0.02188183807439825,0.042826552462526764,0.9825390625,0.14792510968188685,0.0026362038664323375,0.0052585451358457495,0.9556640625,0.02820914688837224
prod_2023-02-12T18-00-00.000Z,0.0,0.0,0.999921875,0.0,1.0,1.0,1.0,0.0
prod_2023-02-12T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-13T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-13T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-13T09-00-00.000Z,0.17413499716392514,0.2966183574879227,0.943125,0.40464538125493293,0.13378207824989483,0.23599257884972172,0.9195703125,0.35949212978621137
prod_2023-02-13T12-00-00.000Z,0.44137726328287324,0.6124382207578254,0.926484375,0.658947900071012,0.4859874711506759,0.6540936321278012,0.9391015625,0.6904378886879703
prod_2023-02-13T15-00-00.000Z,0.27251732101616627,0.4283121597096189,0.926171875,0.5150371425072902,0.2541358676522351,0.4052764524277294,0.9172265625,0.5007878983014113
prod_2023-02-13T18-00-00.000Z,0.0,0.0,0.99921875,0.0,1.0,1.0,1.0,0.0
prod_2023-02-13T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-14T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-14T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-14T09-00-00.000Z,0.05025125628140704,0.09569377990430622,0.9926171875,0.21427478217774168,0.0,0.0,0.96640625,0.0
prod_2023-02-14T12-00-00.000Z,0.03715846994535519,0.07165437302423604,0.9655859375,0.18508901143147044,0.012933568489124045,0.025536854323853744,0.9344140625,0.0880831898153294
prod_2023-02-14T15-00-00.000Z,0.0,0.0,0.977265625,0.0,0.0,0.0,0.944921875,0.0
prod_2023-02-14T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-14T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-15T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-15T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-15T09-00-00.000Z,0.0,0.0,0.9905078125,0.0,1.0,1.0,1.0,0.0
prod_2023-02-15T12-00-00.000Z,0.007281553398058253,0.014457831325301205,0.968046875,0.07905007981591775,0.002785515320334262,0.005555555555555556,0.9440625,0.03993814377861979
prod_2023-02-15T15-00-00.000Z,0.0,0.0,0.98,0.0,0.0,0.0,0.97484375,0.0
prod_2023-02-15T18-00-00.000Z,0.0,0.0,0.99984375,0.0,1.0,1.0,1.0,0.0
prod_2023-02-15T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-16T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-16T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-16T09-00-00.000Z,0.0,0.0,0.996640625,0.0,1.0,1.0,1.0,0.0
prod_2023-02-16T12-00-00.000Z,0.08970976253298153,0.16464891041162227,0.973046875,0.29184818148727604,0.05933852140077821,0.11202938475665748,0.9622265625,0.22542553566390056
prod_2023-02-16T15-00-00.000Z,0.007150153217568948,0.014198782961460446,0.96203125,0.07913773553807354,0.004,0.00796812749003984,0.9513671875,0.050060108216454575
prod_2023-02-16T18-00-00.000Z,0.0,0.0,0.9999609375,0.0,1.0,1.0,1.0,0.0
prod_2023-02-16T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-17T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-17T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-17T09-00-00.000Z,0.3829113924050633,0.5537757437070938,0.9619140625,0.594524611994979,0.38294010889292196,0.5538057742782152,0.96015625,0.6019718986133613
prod_2023-02-17T12-00-00.000Z,0.20204191295002688,0.33616450603486814,0.9419921875,0.4412422255261761,0.17225747960108795,0.29389017788089716,0.928671875,0.4088982113318094
prod_2023-02-17T15-00-00.000Z,0.0,0.0,0.9659375,0.0,0.0,0.0,0.9554296875,0.0
prod_2023-02-17T18-00-00.000Z,0.0,0.0,0.999921875,0.0,1.0,1.0,1.0,0.0
prod_2023-02-17T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-18T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-18T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-18T09-00-00.000Z,0.0,0.0,0.9962109375,0.0,1.0,1.0,1.0,0.0
prod_2023-02-18T12-00-00.000Z,0.15422885572139303,0.2672413793103448,0.993359375,0.36495853626779745,0.0,0.0,0.9972265625,0.0
prod_2023-02-18T15-00-00.000Z,0.0,0.0,0.9934375,0.0,1.0,1.0,1.0,0.0
prod_2023-02-18T18-00-00.000Z,0.0,0.0,0.9999609375,0.0,1.0,1.0,1.0,0.0
prod_2023-02-18T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-19T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-19T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-19T09-00-00.000Z,0.0,0.0,0.996171875,0.0,1.0,1.0,1.0,0.0
prod_2023-02-19T12-00-00.000Z,0.013123359580052493,0.025906735751295335,0.9853125,0.11455723277057843,0.0,0.0,0.9791796875,0.0
prod_2023-02-19T15-00-00.000Z,0.010869565217391304,0.021505376344086023,0.98578125,0.08535791995526398,0.0,0.0,0.975390625,0.0
prod_2023-02-19T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-19T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-20T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-20T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-20T09-00-00.000Z,0.14285714285714285,0.25,0.996953125,0.3304135690539768,0.0,0.0,0.999296875,0.0
prod_2023-02-20T12-00-00.000Z,0.10382513661202186,0.18811881188118812,0.99359375,0.29611688178064394,0.1388888888888889,0.24390243902439024,0.9963671875,0.31277162108561213
prod_2023-02-20T15-00-00.000Z,0.0,0.0,0.9950390625,0.0,1.0,1.0,1.0,0.0
prod_2023-02-20T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-20T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-21T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-21T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-21T09-00-00.000Z,0.0,0.0,0.9939453125,0.0,1.0,1.0,1.0,0.0
prod_2023-02-21T12-00-00.000Z,0.046218487394957986,0.08835341365461848,0.982265625,0.20231221554354925,0.04854368932038835,0.09259259259259259,0.980859375,0.2203263246196159
prod_2023-02-21T15-00-00.000Z,0.0,0.0,0.976484375,0.0,0.0,0.0,0.960703125,0.0
prod_2023-02-21T18-00-00.000Z,0.0,0.0,0.9995703125,0.0,1.0,1.0,1.0,0.0
prod_2023-02-21T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-22T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-22T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-22T09-00-00.000Z,0.0,0.0,0.997890625,0.0,1.0,1.0,1.0,0.0
prod_2023-02-22T12-00-00.000Z,0.0,0.0,0.9942578125,0.0,0.0,0.0,0.987421875,0.0
prod_2023-02-22T15-00-00.000Z,0.0,0.0,0.997890625,0.0,0.0,0.0,0.998828125,0.0
prod_2023-02-22T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-22T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-23T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-23T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-23T09-00-00.000Z,0.0,0.0,0.99953125,0.0,1.0,1.0,1.0,0.0
prod_2023-02-23T12-00-00.000Z,0.0,0.0,0.9981640625,0.0,1.0,1.0,1.0,0.0
prod_2023-02-23T15-00-00.000Z,0.0,0.0,0.996796875,0.0,1.0,1.0,1.0,0.0
prod_2023-02-23T18-00-00.000Z,0.0,0.0,0.9999609375,0.0,1.0,1.0,1.0,0.0
prod_2023-02-23T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-24T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-24T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-24T09-00-00.000Z,0.0,0.0,0.974765625,0.0,0.0,0.0,0.9639453125,0.0
prod_2023-02-24T12-00-00.000Z,0.7431264728986646,0.8526363226678684,0.9872265625,0.8573759104846048,0.6147214854111406,0.7613963039014374,0.9773046875,0.7746802422761163
prod_2023-02-24T15-00-00.000Z,0.02389705882352941,0.0466786355475763,0.958515625,0.15176677089522644,0.012801204819277108,0.025278810408921933,0.9487890625,0.09011754128425639
prod_2023-02-24T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-24T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-25T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-25T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-25T09-00-00.000Z,0.0,0.0,0.9966796875,0.0,1.0,1.0,1.0,0.0
prod_2023-02-25T12-00-00.000Z,0.012461059190031152,0.024615384615384615,0.9876171875,0.09999999999999998,0.0072992700729927005,0.014492753623188406,0.9734375,0.0854357657716761
prod_2023-02-25T15-00-00.000Z,0.036312849162011177,0.07008086253369272,0.9865234375,0.19055930615430772,0.018922852983988356,0.037142857142857144,0.973671875,0.13756036123821555
prod_2023-02-25T18-00-00.000Z,0.0,0.0,0.99984375,0.0,1.0,1.0,1.0,0.0
prod_2023-02-25T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-26T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-26T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-26T09-00-00.000Z,0.0,0.0,0.9944921875,0.0,1.0,1.0,1.0,0.0
prod_2023-02-26T12-00-00.000Z,0.014778325123152709,0.02912621359223301,0.984375,0.1126872339638022,0.00849514563106796,0.01684717208182912,0.9680859375,0.09216911430120157
prod_2023-02-26T15-00-00.000Z,0.0,0.0,0.9948046875,0.0,0.0,0.0,0.991328125,0.0
prod_2023-02-26T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-26T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-27T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-27T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-27T09-00-00.000Z,0.11475409836065574,0.20588235294117646,0.99578125,0.3387537429470791,0.04081632653061224,0.0784313725490196,0.996328125,0.11396057645963795
prod_2023-02-27T12-00-00.000Z,0.44075829383886256,0.6118421052631579,0.995390625,0.6581360260965463,0.4685714285714286,0.6381322957198443,0.9963671875,0.6595766883899816
prod_2023-02-27T15-00-00.000Z,0.02727272727272727,0.05309734513274336,0.9958203125,0.1651445647689541,0.0,0.0,0.9998828125,0.0
prod_2023-02-27T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-27T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-28T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-28T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-28T09-00-00.000Z,0.0,0.0,0.999375,0.0,1.0,1.0,1.0,0.0
prod_2023-02-28T12-00-00.000Z,0.07142857142857142,0.13333333333333333,0.9974609375,0.21596710639534,0.0,0.0,0.9996875,0.0
prod_2023-02-28T15-00-00.000Z,0.0,0.0,0.9985546875,0.0,1.0,1.0,1.0,0.0
prod_2023-02-28T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-02-28T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-03-01T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-03-01T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-03-01T09-00-00.000Z,0.0,0.0,0.9980078125,0.0,0.0,0.0,0.9956640625,0.0
prod_2023-03-01T12-00-00.000Z,0.14056224899598393,0.24647887323943662,0.991640625,0.37491632265878205,0.05792163543441227,0.10950080515297907,0.9783984375,0.23740840313288877
prod_2023-03-01T15-00-00.000Z,0.14285714285714285,0.25,0.998125,0.3595732599803958,0.00684931506849315,0.013605442176870748,0.9830078125,0.048112522432468816
prod_2023-03-01T18-00-00.000Z,0.3333333333333333,0.5,0.9996875,0.5163977794943223,0.0,0.0,0.999765625,0.0
prod_2023-03-01T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-03-02T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-03-02T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-03-02T09-00-00.000Z,0.125,0.2222222222222222,0.999453125,0.35355339059327373,0.0,0.0,0.999921875,0.0
prod_2023-03-02T12-00-00.000Z,0.0,0.0,0.99796875,0.0,1.0,1.0,1.0,0.0
prod_2023-03-02T15-00-00.000Z,0.0,0.0,0.998359375,0.0,0.0,0.0,0.9994921875,0.0
prod_2023-03-02T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-03-02T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-03-03T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-03-03T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-03-03T09-00-00.000Z,0.0,0.0,0.999765625,0.0,1.0,1.0,1.0,0.0
prod_2023-03-03T12-00-00.000Z,0.0,0.0,0.999765625,0.0,1.0,1.0,1.0,0.0
prod_2023-03-03T15-00-00.000Z,0.0,0.0,0.999921875,0.0,1.0,1.0,1.0,0.0
prod_2023-03-03T18-00-00.000Z,0.0,0.0,0.99984375,0.0,1.0,1.0,1.0,0.0
prod_2023-03-03T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-03-04T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-03-04T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-03-04T09-00-00.000Z,0.0,0.0,0.996484375,0.0,0.0,0.0,0.993671875,0.0
prod_2023-03-04T12-00-00.000Z,0.13043478260869565,0.23076923076923078,0.99296875,0.36115755925730764,0.07541899441340782,0.14025974025974025,0.9870703125,0.274625188963809
prod_2023-03-04T15-00-00.000Z,0.08333333333333333,0.15384615384615385,0.9944140625,0.2886751345948129,0.03282828282828283,0.06356968215158924,0.9850390625,0.18118576883486967
prod_2023-03-04T18-00-00.000Z,0.0,0.0,0.9994140625,0.0,1.0,1.0,1.0,0.0
prod_2023-03-04T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-03-05T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-03-05T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-03-05T09-00-00.000Z,0.0,0.0,0.998671875,0.0,0.0,0.0,0.9947265625,0.0
prod_2023-03-05T12-00-00.000Z,0.2364341085271318,0.3824451410658307,0.9923046875,0.4644460624523974,0.10454545454545454,0.18930041152263374,0.9769140625,0.3233348953414316
prod_2023-03-05T15-00-00.000Z,0.0,0.0,0.9893359375,0.0,0.0,0.0,0.9713671875,0.0
prod_2023-03-05T18-00-00.000Z,0.0,0.0,0.999921875,0.0,1.0,1.0,1.0,0.0
prod_2023-03-05T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-03-06T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-03-06T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-03-06T09-00-00.000Z,0.0,0.0,0.9999609375,0.0,1.0,1.0,1.0,0.0
prod_2023-03-06T12-00-00.000Z,0.05555555555555555,0.10526315789473684,0.9993359375,0.17149858514250882,0.0,0.0,0.98625,0.0
prod_2023-03-06T15-00-00.000Z,0.04395604395604396,0.08421052631578947,0.9966015625,0.20965696734438366,0.01015228426395939,0.020100502512562814,0.984765625,0.10075854437197568
prod_2023-03-06T18-00-00.000Z,0.0,0.0,0.9998828125,0.0,1.0,1.0,1.0,0.0
prod_2023-03-06T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-03-07T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-03-07T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-03-07T09-00-00.000Z,0.0,0.0,0.999375,0.0,1.0,1.0,1.0,0.0
prod_2023-03-07T12-00-00.000Z,0.0,0.0,0.9998828125,0.0,1.0,1.0,1.0,0.0
prod_2023-03-07T15-00-00.000Z,0.0,0.0,0.9999609375,0.0,1.0,1.0,1.0,0.0
prod_2023-03-07T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-03-07T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-03-08T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-03-08T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-03-08T09-00-00.000Z,0.0,0.0,0.99890625,0.0,0.0,0.0,0.9975,0.0
prod_2023-03-08T12-00-00.000Z,0.3904761904761905,0.5616438356164384,0.9975,0.6081586846363125,0.2653061224489796,0.41935483870967744,0.9971875,0.43606732470307724
prod_2023-03-08T15-00-00.000Z,0.0,0.0,0.9937890625,0.0,0.0,0.0,0.99984375,0.0
prod_2023-03-08T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-03-08T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-03-09T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-03-09T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-03-09T09-00-00.000Z,0.458128078817734,0.6283783783783784,0.995703125,0.6330780097668983,0.37656903765690375,0.547112462006079,0.9941796875,0.5595569510297321
prod_2023-03-09T12-00-00.000Z,0.17883211678832117,0.30340557275541796,0.9912109375,0.41603181162193614,0.11566265060240964,0.20734341252699784,0.9856640625,0.3311368714615571
prod_2023-03-09T15-00-00.000Z,0.2542372881355932,0.40540540540540543,0.99828125,0.48186942465242666,0.15315315315315314,0.265625,0.996328125,0.39134786718871123
prod_2023-03-09T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-03-09T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-03-10T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-03-10T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-03-10T09-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
